7388;#doc=childhood.2.txt;;;;;;;;;;;;;;;;;;;;;;;;
8145;4;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8146;5;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX;;;;;;;;;;
8147;6;#ОШИБКА!;#ОШИБКА!;PUNC;;;;;;;;;PUNC;#ОШИБКА!;PUNC;;;;;;;;;;
8148;7;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8149;8;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8150;9;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8151;;;;;;;;;;;;;;;;;;;;;;;;;
8152;1;Вооот;ВОООТ;S n inan nonflex nonflex;;;т;о;о;о;в;;S;ВОООТ;S n inan nonflex nonflex;;;;;;;;;;
8153;2;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8154;3;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8155;4;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8156;;;;;;;;;;;;;;;;;;;;;;;;;
8157;1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8158;2;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8159;3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8160;4;вот;ВОТ;PART;;;т;о;в;;;;PART;ВОТ;PART;;;;;;;;;;
8161;5;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8162;6;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8163;7;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8164;;;;;;;;;;;;;;;;;;;;;;;;;
8165;1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;;;;;;;;;;
8166;2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8167;3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8168;4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8169;5;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8170;;;;;;;;;;;;;;;;;;;;;;;;;
8171;1;Ну;НУ;PART;;;у;н;;;;;PART;НУ;PART;;;;;;;;;;
8172;2;да;ДА;PART;;;а;д;;;;;PART;ДА;PART;;;;;;;;;;
8173;3;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8174;4;тот;ТОТ;APRO - nom sg m;;;т;о;т;;;;A;ТОТ;A - nom sg plen m -;;;;;;;;;;
8175;5;самый;САМЫЙ;APRO - nom sg m -;;;й;ы;м;а;с;;A;САМЫЙ;A - nom sg plen m -;;;;;;;;;;
8176;6;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8177;7;ну;НУ;PART;;;у;н;;;;;PART;НУ;PART;;;;;;;;;;
8178;8;просто;ПРОСТО;PART;;;о;т;с;о;р;п;PART;ПРОСТО;PART;;;;;;;;;;
8179;9;это;ЭТО;PART;;;о;т;э;;;;S;ЭТО;S n - nom sg;;;;;;;;;;
8180;10;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8181;11;тут;ТУТ;ADV -;;;т;у;т;;;;ADV;ТУТ;ADV -;;;;;;;;;;
8182;12;это;ЭТО;PART;;;о;т;э;;;;S;ЭТО;S n - acc sg;;;;;;;;;;
8183;13;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8184;14;ну;НУ;PART;;;у;н;;;;;PART;НУ;PART;;;;;;;;;;
8185;15;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8186;16;ну;НУ;PART;;;у;н;;;;;PART;НУ;PART;;;;;;;;;;
8187;17;пожарный;ПОЖАРНЫЙ;S m anim nom sg;;;й;ы;н;р;а;ж;S;ПОЖАРНЫЙ;S m anim nom sg;;;;;;;;;;
8188;18;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8189;19;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8190;20;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8191;21;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8192;22;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8193;23;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX;;;;;;;;;;
8194;24;#ОШИБКА!;#ОШИБКА!;PUNC;;;;;;;;;PUNC;#ОШИБКА!;PUNC;;;;;;;;;;
8195;25;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8196;26;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8197;27;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8198;28;чесгря;ЧЕСГРИТЬ;V ipf praes - ger - -;;;я;р;г;с;е;ч;V;ЧЕСГРИТЬ;V ipf praes - ger - -;;;;;;;;;;
8199;29;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8200;30;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8201;31;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8202;;;;;;;;;;;;;;;;;;;;;;;;;
8203;1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8204;2;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8205;3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8206;4;честно;ЧЕСТНО;ADV -;;;о;н;т;с;е;ч;ADV;ЧЕСТНО;ADV -;;;;;;;;;;
8207;5;говоря;ГОВОРИТЬ;V ipf praes - ger - -;;;я;р;о;в;о;г;V;ГОВОРИТЬ;V ipf praes - ger - -;;;;;;;;;;
8208;6;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8209;7;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8210;8;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8211;;;;;;;;;;;;;;;;;;;;;;;;;
8212;1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;;;;;;;;;;
8213;2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8214;3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8215;4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8216;5;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8217;;;;;;;;;;;;;;;;;;;;;;;;;
8218;1;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8219;2;заебал;ЗАЕБАТЬ;V pf praet sg indic m -;;;л;а;б;е;а;з;V;ЗАЕБАТЬ;V pf praet sg indic m -;;;;;;;;;;
8220;3;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8221;4;ну;НУ;PART;;;у;н;;;;;PART;НУ;PART;;;;;;;;;;
8222;5;заебал;ЗАЕБАТЬ;V pf praet sg indic m -;;;л;а;б;е;а;з;V;ЗАЕБАТЬ;V pf praet sg indic m -;;;;;;;;;;
8223;6;этот;ЭТОТ;APRO - nom sg m;;;т;о;т;э;;;A;ЭТОТ;A - nom sg plen m -;;;;;;;;;;
8224;7;пожарный;ПОЖАРНЫЙ;S m anim nom sg;;;й;ы;н;р;а;ж;S;ПОЖАРНЫЙ;S m anim nom sg;;;;;;;;;;
8225;8;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8226;9;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8227;10;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8228;11;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8229;12;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8230;13;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX;;;;;;;;;;
8231;14;#ОШИБКА!;#ОШИБКА!;PUNC;;;;;;;;;PUNC;#ОШИБКА!;PUNC;;;;;;;;;;
8232;15;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8233;16;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8234;17;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8235;18;прос;ПРОС;S m inan acc sg;;;с;о;р;п;;;S;ПРОС;S m inan acc sg;;;;;;;;;;
8236;19;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8237;20;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8238;21;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8239;;;;;;;;;;;;;;;;;;;;;;;;;
8240;1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8241;2;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8242;3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8243;4;просто;ПРОСТО;ADV -;;;о;т;с;о;р;п;ADV;ПРОСТО;ADV -;;;;;;;;;;
8244;5;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8245;6;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8246;7;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8247;;;;;;;;;;;;;;;;;;;;;;;;;
8248;1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;;;;;;;;;;
8249;2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8250;3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8251;4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8252;5;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8253;;;;;;;;;;;;;;;;;;;;;;;;;
8254;1;ну;НУ;PART;;;у;н;;;;;PART;НУ;PART;;;;;;;;;;
8255;2;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8256;3;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8257;4;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8258;5;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8259;6;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX;;;;;;;;;;
8260;7;#ОШИБКА!;#ОШИБКА!;PUNC;;;;;;;;;PUNC;#ОШИБКА!;PUNC;;;;;;;;;;
8261;8;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8262;9;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8263;10;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8264;11;тип;ТИП;S m inan acc sg;;;п;и;т;;;;S;ТИП;S m inan acc sg;;;;;;;;;;
8265;12;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8266;13;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8267;14;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8268;;;;;;;;;;;;;;;;;;;;;;;;;
8269;1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8270;2;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8271;3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8272;4;типа;ТИП;S m inan gen sg;;;а;п;и;т;;;S;ТИП;S m inan gen sg;;;;;;;;;;
8273;5;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8274;6;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8275;7;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8276;;;;;;;;;;;;;;;;;;;;;;;;;
8277;1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;;;;;;;;;;
8278;2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8279;3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8280;4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8281;5;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8282;;;;;;;;;;;;;;;;;;;;;;;;;
8283;1;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8284;2;пятый;ПЯТЫЙ;NUM - nom sg m -;;;й;ы;т;я;п;;A;ПЯТЫЙ;A - nom sg plen m -;;;;;;;;;;
8285;3;раз;РАЗ;S m inan acc sg;;;з;а;р;;;;S;РАЗ;S m inan acc sg;;;;;;;;;;
8286;4;ходить;ХОДИТЬ;V ipf - - inf - -;;;ь;т;и;д;о;х;V;ХОДИТЬ;V ipf - - inf - -;;;;;;;;;;
8287;5;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8288;6;ну;НУ;ZERO;слитно;;у;н;;;;;PART;НУ;PART;;;;;;;;;;
8289;7;в;В;ZERO;;;в;;;;;;PR;В;PR;;;;;;;;;;
8290;8;конце;КОНЕЦ;ZERO;;;е;ц;н;о;к;;S;КОНЕЦ;S m inan loc sg;;;;;;;;;;
8291;9;то;ТО;ZERO;;;о;т;;;;;CONJ;ТО;CONJ;;;;;;;;;;
8292;10;концов;КОНЕЦ;ZERO;;;в;о;ц;н;о;к;S;КОНЕЦ;S m inan gen pl;;;;;;;;;;
8293;11;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8294;12;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8295;13;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8296;14;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8297;15;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8298;16;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX;;;;;;;;;;
8299;17;#ОШИБКА!;#ОШИБКА!;PUNC;;;;;;;;;PUNC;#ОШИБКА!;PUNC;;;;;;;;;;
8300;18;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8301;19;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8302;20;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8303;21;эт;ЭТА;S f inan gen pl;;;т;э;;;;;S;ЭТА;S f inan gen pl;;;;;;;;;;
8304;22;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8305;23;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8306;24;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8307;;;;;;;;;;;;;;;;;;;;;;;;;
8308;1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8309;2;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8310;3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8311;4;это;ЭТО;S n - nom sg;;;о;т;э;;;;S;ЭТО;S n - nom sg;;;;;;;;;;
8312;5;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8313;6;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8314;7;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8315;;;;;;;;;;;;;;;;;;;;;;;;;
8316;1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;;;;;;;;;;
8317;2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8318;3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8319;4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8320;5;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8321;;;;;;;;;;;;;;;;;;;;;;;;;
8322;1;просто;ПРОСТО;ADV -;;;о;т;с;о;р;п;ADV;ПРОСТО;ADV -;;;;;;;;;;
8323;2;некрасиво;НЕКРАСИВО;ADV -;;;о;в;и;с;а;р;ADV;НЕКРАСИВО;ADV -;;;;;;;;;;
8324;3;уже;УЖЕ;ADV -;;;е;ж;у;;;;ADV;УЖЕ;ADV -;;;;;;;;;;
8325;4;.;.;SENT;;;;;;;;;SENT;.;SENT;;;;;;;;;;
8326;;;;;;;;;;;;;;;;;;;;;;;;;
8327;1;В;В;ZERO;слитно;;в;;;;;;PR;В;PR;;;;;;;;;;
8328;2;общем;ОБЩИЙ;ZERO;;;м;е;щ;б;о;;A;ОБЩИЙ;A - loc sg plen m -;;;;;;;;;;
8329;3;неважно;НЕВАЖНО;ADV -;;;о;н;ж;а;в;е;ADV;НЕВАЖНО;ADV -;;;;;;;;;;
8330;4;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8331;5;уходят;УХОДИТЬ;V ipf praes pl indic - 3p;;;т;я;д;о;х;у;V;УХОДИТЬ;V ipf praes pl indic - 3p;;;;;;;;;;
8332;6;значит;ЗНАЧИТ;ADV -;;;т;и;ч;а;н;з;ADV;ЗНАЧИТ;ADV -;;;;;;;;;;
8333;7;все;ВСЕ;SPRO - nom pl -;;;е;с;в;;;;A;ВЕСЬ;A - acc pl plen - inan;;;;;;;;;;
8334;8;из;ИЗ;PR;;;з;и;;;;;PR;ИЗ;PR;;;;;;;;;;
8335;9;квартиры;КВАРТИРА;S f inan gen sg;;;ы;р;и;т;р;а;S;КВАРТИРА;S f inan gen sg;;;;;;;;;;
8336;10;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8337;11;из;ИЗ;PR;;;з;и;;;;;PR;ИЗ;PR;;;;;;;;;;
8338;12;дома;ДОМ;S m inan gen sg;;;а;м;о;д;;;S;ДОМ;S m inan gen sg;;;;;;;;;;
8339;13;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8340;14;по;ПО;PR;;;о;п;;;;;PR;ПО;PR;;;;;;;;;;
8341;15;какой-то;КАКОЙ-ТО;APRO - ins sg f -;;;о;т;;й;о;к;A;КАКОЙ-ТО;A - ins sg plen f -;;;;;;;;;;
8342;16;там;ТАМ;ADV -;;;м;а;т;;;;ADV;ТАМ;ADV -;;;;;;;;;;
8343;17;причине;ПРИЧИНА;S f inan dat sg;;;е;н;и;ч;и;р;S;ПРИЧИНА;S f inan dat sg;;;;;;;;;;
8344;18;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8345;19;а;А;CONJ;;;а;;;;;;CONJ;А;CONJ;;;;;;;;;;
8346;20;комната;КОМНАТА;S f inan nom sg;;;а;т;а;н;м;о;S;КОМНАТА;S f inan nom sg;;;;;;;;;;
8347;21;у;У;PR;;;у;;;;;;PR;У;PR;;;;;;;;;;
8348;22;нас;МЫ;SPRO pl 1p - loc;;;с;а;н;;;;SPRO;МЫ;SPRO pl 1p - loc;;;;;;;;;;
8349;23;там;ТАМ;ADV -;;;м;а;т;;;;ADV;ТАМ;ADV -;;;;;;;;;;
8350;24;какая;КАКОЙ;APRO - nom sg f -;;;я;а;к;а;к;;A;КАКОЙ;A - nom sg plen f -;;;;;;;;;;
8351;25;была;БЫТЬ;V ipf praet sg indic f -;;;а;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic f -;;;;;;;;;;
8352;26;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8353;27;значит;ЗНАЧИТ;ADV -;;;т;и;ч;а;н;з;ADV;ЗНАЧИТ;ADV -;;;;;;;;;;
8354;28;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8355;29;эээ;ЭЭЭ;NONLEX;;;э;э;э;;;;NONLEX;ЭЭЭ;NONLEX;;;;;;;;;;
8356;30;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8357;31;такая;ТАКОЙ;APRO - nom sg f -;;;я;а;к;а;т;;A;ТАКОЙ;A - nom sg plen f -;;;;;;;;;;
8358;32;прямоугольная;ПРЯМОУГОЛЬНЫЙ;A - nom sg f -;;;я;а;н;ь;л;о;A;ПРЯМОУГОЛЬНЫЙ;A - nom sg plen f -;;;;;;;;;;
8359;33;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8360;34;справа;СПРАВА;ADV -;;;а;в;а;р;п;с;ADV;СПРАВА;ADV -;;;;;;;;;;
8361;35;шифанер;ШИФОНЬЕР;S f inan gen pl;distort;;р;е;н;а;ф;и;S;ШИФАНЕРА;S f inan gen pl;;;;;;;;;;
8362;36;во;ВО;PR;;;о;в;;;;;PR;ВО;PR;;;;;;;;;;
8363;37;всю;ВЕСЬ;APRO - acc sg f -;;;ю;с;в;;;;A;ВЕСЬ;A - acc sg plen f -;;;;;;;;;;
8364;38;стену;СТЕНА;S f inan acc sg;;;у;н;е;т;с;;S;СТЕНА;S f inan acc sg;;;;;;;;;;
8365;39;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8366;40;ааам;АААМ;NONLEX;;;м;а;а;а;;;S;АААМ;S m anim nom sg;;;;;;;;;;
8367;41;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8368;42;спереди;СПЕРЕДИ;ADV -;;;и;д;е;р;е;п;ADV;СПЕРЕДИ;ADV -;;;;;;;;;;
8369;43;значит;ЗНАЧИТ;ADV -;;;т;и;ч;а;н;з;ADV;ЗНАЧИТ;ADV -;;;;;;;;;;
8370;44;два;ДВА;NUM acc m;;;а;в;д;;;;NUM;ДВА;NUM acc m inan;;;;;;;;;;
8371;45;прохода;ПРОХОД;S m inan gen sg;;;а;д;о;х;о;р;S;ПРОХОД;S m inan gen sg;;;;;;;;;;
8372;46;в;В;PR;;;в;;;;;;PR;В;PR;;;;;;;;;;
8373;47;другие;ДРУГОЙ;APRO - acc pl -;;;е;и;г;у;р;д;A;ДРУГОЙ;A - acc pl plen - inan;;;;;;;;;;
8374;48;две;ДВА;NUM nom f -;;;е;в;д;;;;NUM;ДВА;NUM nom f -;;;;;;;;;;
8375;49;комнаты;КОМНАТА;S f inan gen sg;;;ы;т;а;н;м;о;S;КОМНАТА;S f inan gen sg;;;;;;;;;;
8376;50;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8377;51;это;ЭТО;SPRO n - nom sg;;;о;т;э;;;;S;ЭТО;S n - nom sg;;;;;;;;;;
8378;52;была;БЫТЬ;V ipf praet sg indic f -;;;а;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic f -;;;;;;;;;;
8379;53;как бы;как бы;ZERO;;;ы;б;;к;а;к;-;как бы;-;;;;;;;;;;
8380;54;такая;ТАКОЙ;APRO - nom sg plen f -;;;я;а;к;а;т;;A;ТАКОЙ;A - nom sg plen f -;;;;;;;;;;
8381;55;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8382;56;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8383;57;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8384;58;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8385;59;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX;;;;;;;;;;
8386;60;#ОШИБКА!;#ОШИБКА!;PUNC;;;;;;;;;PUNC;#ОШИБКА!;PUNC;;;;;;;;;;
8387;61;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8388;62;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8389;63;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8390;64;от;ОТ;PR;;;т;о;;;;;PR;ОТ;PR;;;;;;;;;;
8391;65;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8392;66;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8393;67;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8394;;;;;;;;;;;;;;;;;;;;;;;;;
8395;1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8396;2;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8397;3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8398;4;вот;ВОТ;PART;;;т;о;в;;;;PART;ВОТ;PART;;;;;;;;;;
8399;5;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8400;6;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8401;7;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8402;;;;;;;;;;;;;;;;;;;;;;;;;
8403;1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;;;;;;;;;;
8404;2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8405;3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8406;4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8407;5;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8408;;;;;;;;;;;;;;;;;;;;;;;;;
8409;1;проходная;ПРОХОДНОЙ;A - nom sg f -;;;я;а;н;д;о;х;A;ПРОХОДНОЙ;A - nom sg plen f -;;;;;;;;;;
8410;2;.;.;SENT;;;;;;;;;SENT;.;SENT;;;;;;;;;;
8411;;;;;;;;;;;;;;;;;;;;;;;;;
8412;1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8413;2;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8414;3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8415;4;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8416;5;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX;;;;;;;;;;
8417;6;#ОШИБКА!;#ОШИБКА!;PUNC;;;;;;;;;PUNC;#ОШИБКА!;PUNC;;;;;;;;;;
